Utility_Name,Fuel_Type,Lat,Lon,Stack_x,Stack_y,percentOutput_plant,percentOutput_utility
Altus Power America Management; LLC,solar,-76.1389,38.7729,-120.736,17,0.000263,0.013393
Altus Power America Management; LLC,solar,-82.3378,29.7004,-120.736,17,0.00028,0.013393
Altus Power America Management; LLC,solar,-94.3067,45.0723,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-93.645,45.0958,-120.736,17,0.000875,0.013393
Altus Power America Management; LLC,solar,-94.4941,44.7192,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-91.3275,43.8654,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-91.3196,43.8595,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-92.7362,44.3009,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-92.7195,44.2915,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-92.6957,44.2954,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-94.2908,44.2605,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-93.8652,44.179,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-94.4865,45.6177,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-95.148,45.8417,-120.736,17,0.000175,0.013393
Altus Power America Management; LLC,solar,-104.5069,33.3511,-120.736,17,0.000245,0.013393
Altus Power America Management; LLC,solar,-104.4,33.3,-120.736,17,0.000298,0.013393
Altus Power America Management; LLC,solar,-121.1703,38.6086,-120.736,17,0.000473,0.013393
Altus Power America Management; LLC,solar,-121.1629,38.6135,-120.736,17,0.000525,0.013393
Altus Power America Management; LLC,solar,-158.1514,21.4069,-120.736,17,0.000875,0.013393
Belchertown Renewables; LLC,solar,-72.3,42.3,-120.724,17,0.0007,0.0007
Syncarpha Blandford; LLC,solar,-72.9389,42.2131,-120.712,17,0.000858,0.000858
SE Solarne2 LLC,solar,-72.1712,42.1091,-120.7,17,0.00035,0.00035
SH Solarne2 LLC,solar,-72.1705,42.1093,-120.688,17,0.000525,0.000525
Central Rivers Power MA; LLC,hydro,-72.6109,42.1495,-120.676,17,0.00021,0.002661
Central Rivers Power MA; LLC,hydro,-72.4864,42.1579,-120.676,17,0.00056,0.002661
Central Rivers Power MA; LLC,hydro,-72.4095,42.176,-120.676,17,0.00063,0.002661
Central Rivers Power MA; LLC,hydro,-72.5076,42.161,-120.676,17,0.000648,0.002661
Central Rivers Power MA; LLC,hydro,-72.7308,42.5914,-120.676,17,0.000613,0.002661
City of Chicopee - (MA),hydro,-72.5828,42.1596,-120.664,17,0.00042,0.00042
Ameresco Chicopee Energy,landfillgas,-72.5381,42.1661,-120.652,17,0.001348,0.001348
Ahana Renewables; LLC,solar,-72.7014,42.2869,-120.64,17,0.000333,0.006338
Ahana Renewables; LLC,solar,-72.5075,42.1822,-120.64,17,0.000455,0.006338
Ahana Renewables; LLC,solar,-71.175,42.7447,-120.64,17,0.000228,0.006338
Ahana Renewables; LLC,solar,-70.7786,41.96,-120.64,17,0.00098,0.006338
Ahana Renewables; LLC,solar,-71.0922,42.0103,-120.64,17,0.000333,0.006338
Ahana Renewables; LLC,solar,-70.7436,41.7989,-120.64,17,0.000823,0.006338
Ahana Renewables; LLC,solar,-70.9706,41.7517,-120.64,17,0.000333,0.006338
Ahana Renewables; LLC,solar,-71.0425,41.6622,-120.64,17,0.000175,0.006338
Ahana Renewables; LLC,solar,-70.9972,41.7144,-120.64,17,0.00056,0.006338
Ahana Renewables; LLC,solar,-70.9981,41.5811,-120.64,17,0.000228,0.006338
Ahana Renewables; LLC,solar,-117.1706,33.21,-120.64,17,0.000193,0.006338
Ahana Renewables; LLC,solar,-117.1214,32.9061,-120.64,17,0.000193,0.006338
Ahana Renewables; LLC,solar,-117.9206,34.9077,-120.64,17,0.000525,0.006338
Ahana Renewables; LLC,solar,-117.9072,34.9325,-120.64,17,0.000193,0.006338
Ahana Renewables; LLC,solar,-117.9003,34.9172,-120.64,17,0.000193,0.006338
Ahana Renewables; LLC,solar,-120.0467,36.9411,-120.64,17,0.000175,0.006338
Ahana Renewables; LLC,solar,-121.7556,37.9219,-120.64,17,0.000228,0.006338
Ahana Renewables; LLC,solar,-121.7194,37.9697,-120.64,17,0.000193,0.006338
301 Chestnut Solar NG; LLC,solar,-72.5218,42.0552,-120.628,17,0.000753,0.000753
NSTAR Electric Company,solar,-72.4591,42.0468,-120.616,17,0.000875,0.007896
NSTAR Electric Company,solar,-72.4593,42.0457,-120.616,17,0.000613,0.007896
NSTAR Electric Company,solar,-72.4462,42.1646,-120.616,17,0.000333,0.007896
NSTAR Electric Company,solar,-72.57,42.41,-120.616,17,0.00063,0.007896
NSTAR Electric Company,solar,-72.71,42.2,-120.616,17,0.00035,0.007896
NSTAR Electric Company,solar,-72.75,42.05,-120.616,17,0.000875,0.007896
NSTAR Electric Company,solar,-72.55,42.14,-120.616,17,0.000245,0.007896
NSTAR Electric Company,solar,-72.5497,42.1345,-120.616,17,0.0007,0.007896
NSTAR Electric Company,solar,-73.2158,42.4874,-120.616,17,0.00021,0.007896
NSTAR Electric Company,solar,-73.11,42.44,-120.616,17,0.00035,0.007896
NSTAR Electric Company,solar,-73.2275,42.2969,-120.616,17,0.000333,0.007896
NSTAR Electric Company,solar,-73.05,42.56,-120.616,17,0.00035,0.007896
NSTAR Electric Company,solar,-72.58,42.64,-120.616,17,0.00035,0.007896
NSTAR Electric Company,solar,-72.5,42.5,-120.616,17,0.000718,0.007896
NSTAR Electric Company,solar,-72.5399,42.4291,-120.616,17,0.000193,0.007896
NSTAR Electric Company,solar,-70.6884,41.9473,-120.616,17,0.000193,0.007896
NSTAR Electric Company,solar,-70.75,41.78,-120.616,17,0.000578,0.007896
SEC CRSD Solar One; LLC,solar,-72.1896,42.3084,-120.604,17,0.00049,0.00049
Kearsarge Granby LLC,solar,-72.5083,42.223,-120.592,17,0.000438,0.000438
Tolland Solar NG LLC,solar,-73.0614,42.0895,-120.58,17,0.000613,0.000613
City of Holyoke Gas and Electric Dept.,hydro,-72.8647,42.1171,-120.568,17,0.005707,0.014041
City of Holyoke Gas and Electric Dept.,hydro,-72.61,42.2,-120.568,17,0.000368,0.014041
City of Holyoke Gas and Electric Dept.,hydro,-72.6097,42.1919,-120.568,17,0.00028,0.014041
City of Holyoke Gas and Electric Dept.,hydro,-72.6036,42.2119,-120.568,17,0.005795,0.014041
City of Holyoke Gas and Electric Dept.,hydro,-72.6014,42.2086,-120.568,17,0.000595,0.014041
City of Holyoke Gas and Electric Dept.,hydro,-72.5944,42.2006,-120.568,17,0.001208,0.014041
City of Holyoke Gas and Electric Dept.,hydro,-72.5929,42.2052,-120.568,17,0.000088,0.014041
Hadley 2 Solar; LLC,solar,-72.5565,42.3512,-120.556,17,0.000333,0.000333
NuGen Capital Management,solar,-72.5389,42.3521,-120.544,17,0.00035,0.003659
NuGen Capital Management,solar,-73.2423,42.4875,-120.544,17,0.001015,0.003659
NuGen Capital Management,solar,-71.7622,42.5814,-120.544,17,0.000333,0.003659
NuGen Capital Management,solar,-72.0375,42.2376,-120.544,17,0.000753,0.003659
NuGen Capital Management,solar,-72.0375,42.2376,-120.544,17,0.000823,0.003659
NuGen Capital Management,solar,-71.066,42.1149,-120.544,17,0.000385,0.003659
Hatfield Renewables; LLC,solar,-72.7,42.3,-120.532,17,0.000333,0.000333
Constellation Solar Federal LLC,solar,-74.8181,39.9289,-120.52,17,0.000683,0.000683
Holyoke Solar LLC,solar,-72.6824,42.1909,-120.508,17,0.000473,0.000473
Mt. Tom Solar; LLC,solar,-72.603,42.2686,-120.496,17,0.001331,0.001331
38DN Power Fund 1 LLC,solar,-72.3381,42.1092,-120.484,17,0.00035,0.00035
DESRI V Mass Solar Holdco; LLC,solar,-72.3325,42.1244,-120.472,17,0.000525,0.001471
DESRI V Mass Solar Holdco; LLC,solar,-71.9917,42.6594,-120.472,17,0.000333,0.001471
DESRI V Mass Solar Holdco; LLC,solar,-71.1775,42.7919,-120.472,17,0.00035,0.001471
DESRI V Mass Solar Holdco; LLC,solar,-70.9564,41.655,-120.472,17,0.000263,0.001471
Monson Solar; LLC,solar,-72.2901,42.0983,-120.46,17,0.00035,0.00035
Ameresco Glendale Road Solar PV LLC,solar,-72.714,42.2937,-120.448,17,0.00042,0.00042
AES Distributed Energy,solar,-72.3254,42.2038,-120.436,17,0.000613,0.016684
AES Distributed Energy,solar,-72.769,42.4259,-120.436,17,0.0007,0.016684
AES Distributed Energy,solar,-72.0446,42.595,-120.436,17,0.000875,0.016684
AES Distributed Energy,solar,-71.5925,42.0248,-120.436,17,0.000578,0.016684
AES Distributed Energy,solar,-71.2719,42.1332,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-71.2782,41.5768,-120.436,17,0.000788,0.016684
AES Distributed Energy,solar,-71.7154,41.4402,-120.436,17,0.0007,0.016684
AES Distributed Energy,solar,-74.2638,41.3791,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-74.5545,41.2937,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-73.5067,40.6489,-120.436,17,0.000315,0.016684
AES Distributed Energy,solar,-74.2163,42.8937,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-74.1918,43.018,-120.436,17,0.000263,0.016684
AES Distributed Energy,solar,-73.879,42.8826,-120.436,17,0.0007,0.016684
AES Distributed Energy,solar,-74.3228,43.0724,-120.436,17,0.0007,0.016684
AES Distributed Energy,solar,-74.2163,41.5841,-120.436,17,0.000875,0.016684
AES Distributed Energy,solar,-76.4148,43.1515,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-75.4305,43.1837,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-75.8723,43.9324,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-78.1873,43.0378,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-78.1786,43.023,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-78.1582,43.0201,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-78.9498,43.1994,-120.436,17,0.000875,0.016684
AES Distributed Energy,solar,-78.9017,42.9971,-120.436,17,0.00035,0.016684
AES Distributed Energy,solar,-77.7402,43.3188,-120.436,17,0.00105,0.016684
AES Distributed Energy,solar,-77.3922,43.1741,-120.436,17,0.000595,0.016684
AES Distributed Energy,solar,-77.6785,43.1769,-120.436,17,0.000315,0.016684
AES Distributed Energy,solar,-121.1663,37.4689,-120.436,17,0.000438,0.016684
AES Distributed Energy,solar,-159.7621,22.0006,-120.436,17,0.002451,0.016684
CleanCapital,solar,-72.3222,42.2008,-120.424,17,0.000245,0.004744
CleanCapital,solar,-72.3222,42.2008,-120.424,17,0.000245,0.004744
CleanCapital,solar,-72.3222,42.2008,-120.424,17,0.000245,0.004744
CleanCapital,solar,-71.8786,42.2228,-120.424,17,0.00105,0.004744
CleanCapital,solar,-73.2261,42.7536,-120.424,17,0.00035,0.004744
CleanCapital,solar,-72.6058,44.1131,-120.424,17,0.00035,0.004744
CleanCapital,solar,-74.3214,40.2361,-120.424,17,0.00091,0.004744
CleanCapital,solar,-78.4989,35.7144,-120.424,17,0.000193,0.004744
CleanCapital,solar,-116.1528,34.1742,-120.424,17,0.00035,0.004744
CleanCapital,solar,-120.5669,35.6703,-120.424,17,0.000193,0.004744
CleanCapital,solar,-117.9394,34.6189,-120.424,17,0.00035,0.004744
CleanCapital,solar,-119.7975,36.6786,-120.424,17,0.000263,0.004744
Syncarpha Bondsville; LLC,solar,-72.3155,42.2166,-120.412,17,0.0007,0.0007
Syncarpha Palmer; LLC,solar,-72.3095,42.2228,-120.4,17,0.00084,0.00084
Peterson Road Solar; LLC,solar,-72.3,42.1,-120.388,17,0.000438,0.000438
Plainfield Solar LLC,solar,-72.9191,42.5205,-120.376,17,0.00035,0.00035
Greenbacker Renewable Energy Corporation,wind,-72.8713,42.2125,-120.364,17,0.000875,0.03708
Greenbacker Renewable Energy Corporation,wind,-73.07,44.6617,-120.364,17,0.001751,0.03708
Greenbacker Renewable Energy Corporation,solar,-74.6568,40.1893,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-76.9682,38.9362,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-76.95,38.85,-120.364,17,0.000438,0.03708
Greenbacker Renewable Energy Corporation,solar,-75.85,39.35,-120.364,17,0.001313,0.03708
Greenbacker Renewable Energy Corporation,solar,-78.9675,36.3125,-120.364,17,0.000175,0.03708
Greenbacker Renewable Energy Corporation,solar,-76.8015,35.8454,-120.364,17,0.000875,0.03708
Greenbacker Renewable Energy Corporation,solar,-76.7908,35.8294,-120.364,17,0.000875,0.03708
Greenbacker Renewable Energy Corporation,solar,-77.1615,36.4426,-120.364,17,0.000875,0.03708
Greenbacker Renewable Energy Corporation,solar,-76.1258,36.3118,-120.364,17,0.000875,0.03708
Greenbacker Renewable Energy Corporation,solar,-76.5078,36.1144,-120.364,17,0.00084,0.03708
Greenbacker Renewable Energy Corporation,solar,-76.4894,36.1606,-120.364,17,0.00084,0.03708
Greenbacker Renewable Energy Corporation,solar,-79.5258,34.7047,-120.364,17,0.000175,0.03708
Greenbacker Renewable Energy Corporation,solar,-79.4472,34.7564,-120.364,17,0.000175,0.03708
Greenbacker Renewable Energy Corporation,solar,-79.281,34.5611,-120.364,17,0.000858,0.03708
Greenbacker Renewable Energy Corporation,solar,-77.6775,36.5059,-120.364,17,0.000875,0.03708
Greenbacker Renewable Energy Corporation,solar,-86.3,39.7669,-120.364,17,0.000473,0.03708
Greenbacker Renewable Energy Corporation,solar,-86.3011,39.7631,-120.364,17,0.00049,0.03708
Greenbacker Renewable Energy Corporation,wind,-95.8028,43.7136,-120.364,17,0.005252,0.03708
Greenbacker Renewable Energy Corporation,wind,-111.9653,47.7233,-120.364,17,0.001751,0.03708
Greenbacker Renewable Energy Corporation,wind,-111.963,47.723,-120.364,17,0.004377,0.03708
Greenbacker Renewable Energy Corporation,solar,-93.4464,35.4706,-120.364,17,0.000385,0.03708
Greenbacker Renewable Energy Corporation,solar,-104.6215,39.8017,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-104.604,39.638,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-104.561,39.637,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-104.529,39.637,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-104.6848,39.9044,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-104.6753,39.8994,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-104.659,39.899,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-104.64,40.44,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-104.779,40.237,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-103.1947,40.6316,-120.364,17,0.00028,0.03708
Greenbacker Renewable Energy Corporation,solar,-105.878,37.4534,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-108.5091,39.0672,-120.364,17,0.00028,0.03708
Greenbacker Renewable Energy Corporation,solar,-108.32,39.145,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-107.815,39.523,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,wind,-114.9494,42.8581,-120.364,17,0.001838,0.03708
Greenbacker Renewable Energy Corporation,solar,-115.5449,33.1548,-120.364,17,0.003501,0.03708
Greenbacker Renewable Energy Corporation,solar,-116.5933,33.9242,-120.364,17,0.00042,0.03708
Greenbacker Renewable Energy Corporation,solar,-116.5625,33.9097,-120.364,17,0.0007,0.03708
Greenbacker Renewable Energy Corporation,wind,-116.5556,33.9089,-120.364,17,0.00105,0.03708
Greenbacker Renewable Energy Corporation,solar,-118.2881,34.6656,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-118.2869,34.6656,-120.364,17,0.000263,0.03708
Greenbacker Renewable Energy Corporation,solar,-120.5287,37.8898,-120.364,17,0.000263,0.03708
Hitchcock Hydro; LLC,hydro,-72.8596,42.2214,-120.352,17,0.000263,0.000263
LSE Dorado; LLC,solar,-72.7807,42.0077,-120.34,17,0.0007,0.0007
Palmer Solar LLC,solar,-72.3656,42.1872,-120.328,17,0.000438,0.010942
Palmer Solar LLC,solar,-104.6526,38.6299,-120.328,17,0.010504,0.010942
Granby LFG,landfillgas,-72.5472,42.2273,-120.316,17,0.00056,0.00056
Nautilus Solar Solutions,solar,-72.2103,42.2725,-120.304,17,0.0007,0.005672
Nautilus Solar Solutions,solar,-74.4759,40.8149,-120.304,17,0.000228,0.005672
Nautilus Solar Solutions,solar,-74.4758,40.8153,-120.304,17,0.000175,0.005672
Nautilus Solar Solutions,solar,-76.9734,38.7721,-120.304,17,0.000875,0.005672
Nautilus Solar Solutions,solar,-92.814,45.3361,-120.304,17,0.00035,0.005672
Nautilus Solar Solutions,solar,-93.1973,44.4396,-120.304,17,0.000875,0.005672
Nautilus Solar Solutions,solar,-94.0857,44.9489,-120.304,17,0.000525,0.005672
Nautilus Solar Solutions,solar,-93.5712,44.1971,-120.304,17,0.000875,0.005672
Nautilus Solar Solutions,solar,-94.1189,45.4956,-120.304,17,0.000875,0.005672
Nautilus Solar Solutions,solar,-117.2342,32.9361,-120.304,17,0.000193,0.005672
First Wind O&M; LLC,solar,-72.2001,42.1704,-120.292,17,0.000875,0.130813
First Wind O&M; LLC,solar,-71.8786,42.2197,-120.292,17,0.0007,0.130813
First Wind O&M; LLC,solar,-71.8783,42.2197,-120.292,17,0.000875,0.130813
First Wind O&M; LLC,solar,-71.795,42.1647,-120.292,17,0.000525,0.130813
First Wind O&M; LLC,wind,-67.9944,45.4822,-120.292,17,0.009979,0.130813
First Wind O&M; LLC,wind,-68.3802,45.346,-120.292,17,0.010504,0.130813
First Wind O&M; LLC,wind,-68.2425,44.7231,-120.292,17,0.00604,0.130813
First Wind O&M; LLC,wind,-67.971,45.615,-120.292,17,0.004464,0.130813
First Wind O&M; LLC,wind,-67.8111,46.5442,-120.292,17,0.007353,0.130813
First Wind O&M; LLC,wind,-72.1013,44.676,-120.292,17,0.007003,0.130813
First Wind O&M; LLC,wind,-78.8675,42.8167,-120.292,17,0.003501,0.130813
First Wind O&M; LLC,wind,-78.8617,42.8072,-120.292,17,0.002626,0.130813
First Wind O&M; LLC,wind,-77.52,42.45,-120.292,17,0.015319,0.130813
First Wind O&M; LLC,wind,-77.4967,42.5456,-120.292,17,0.006565,0.130813
First Wind O&M; LLC,wind,-101.3236,34.0806,-120.292,17,0.035014,0.130813
First Wind O&M; LLC,solar,-113.6458,37.6392,-120.292,17,0.000525,0.130813
First Wind O&M; LLC,solar,-113.09,37.8078,-120.292,17,0.000525,0.130813
First Wind O&M; LLC,solar,-112.7358,38.2561,-120.292,17,0.000385,0.130813
First Wind O&M; LLC,solar,-113.0356,38.2914,-120.292,17,0.000525,0.130813
First Wind O&M; LLC,solar,-113.0083,38.2914,-120.292,17,0.000525,0.130813
First Wind O&M; LLC,solar,-112.9889,38.4028,-120.292,17,0.000525,0.130813
First Wind O&M; LLC,solar,-112.7317,38.0233,-120.292,17,0.000525,0.130813
First Wind O&M; LLC,wind,-157.975,21.681,-120.292,17,0.005252,0.130813
First Wind O&M; LLC,wind,-156.551,20.8142,-120.292,17,0.005252,0.130813
First Wind O&M; LLC,wind,-156.536,20.7947,-120.292,17,0.005427,0.130813
Soltage LLC,solar,-72.1929,42.167,-120.28,17,0.0007,0.014111
Soltage LLC,solar,-72.2697,42.1511,-120.28,17,0.000175,0.014111
Soltage LLC,solar,-72.1295,42.2228,-120.28,17,0.000245,0.014111
Soltage LLC,solar,-72.0679,42.2561,-120.28,17,0.00035,0.014111
Soltage LLC,solar,-71.0913,41.8378,-120.28,17,0.000525,0.014111
Soltage LLC,solar,-72.2197,44.9102,-120.28,17,0.000385,0.014111
Soltage LLC,solar,-76.6193,42.0059,-120.28,17,0.00028,0.014111
Soltage LLC,solar,-78.0795,35.3156,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-77.8712,35.3244,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-78.449,36.3912,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-78.801,35.368,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-76.9931,36.3064,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-81.4304,35.2441,-120.28,17,0.00035,0.014111
Soltage LLC,solar,-79.1524,34.4667,-120.28,17,0.000945,0.014111
Soltage LLC,solar,-77.9804,34.9601,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-78.9572,34.5229,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-78.9287,34.6356,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-78.019,35.2211,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-78.7015,34.3071,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-77.2025,35.0356,-120.28,17,0.000875,0.014111
Soltage LLC,solar,-79.8875,34.2744,-120.28,17,0.00035,0.014111
Soltage LLC,solar,-82.5258,34.7229,-120.28,17,0.000175,0.014111
Dichotomy Collins Hydro LLC,hydro,-72.4227,42.1569,-120.268,17,0.00028,0.00028
Swift River Hydro Operations Co.; Inc,hydro,-72.8275,42.1634,-120.256,17,0.000438,0.000823
Swift River Hydro Operations Co.; Inc,hydro,-71.5756,42.6689,-120.256,17,0.000385,0.000823
Constellation Solar Massachusetts LLC,solar,-72.5509,42.1379,-120.244,17,0.000245,0.000455
Constellation Solar Massachusetts LLC,solar,-71.3403,42.1278,-120.244,17,0.00021,0.000455
Western Massachusetts Electric Company,solar,-72.5383,42.1453,-120.232,17,0.00056,0.001278
Western Massachusetts Electric Company,solar,-72.4989,42.1514,-120.232,17,0.000403,0.001278
